chart,indicator,value,value_lower,value_upper,value_comment,sex,age,year,source_database,notes
"Prevalence and positivity","positivity","2.1793091947372","2.0381912609781","2.3278869102474",,"both","15-99","2021","Shiny90",
"Prevalence and positivity","positivity","1.9106450145264","1.779547522151","2.0475984825305003",,"both","15-99","2022","Shiny90",
"Prevalence and positivity","positivity","1.6455802953327","1.5118204630307002","1.8026692732414",,"both","15-99","2023","Shiny90",
"Prevalence and positivity","positivity","1.5701508845648","1.3936133755481999","1.7734128367939999",,"both","15-99","2024","Shiny90",
"Prevalence and positivity","yldnew","3.8824116689155","3.6515993024137003","4.1020662827469",,"both","15-99","2015","Shiny90",
"Prevalence and positivity","yldnew","3.5468751873376005","3.3604622993557003","3.7214747342267",,"both","15-99","2016","Shiny90",
"Prevalence and positivity","yldnew","2.8069925615825","2.6401106876843","2.9714606565316",,"both","15-99","2017","Shiny90",
"Prevalence and positivity","yldnew","2.1660391698051997","2.0003868154068","2.3276565055905",,"both","15-99","2018","Shiny90",
"Prevalence and positivity","yldnew","1.8275233754790998","1.6983135511985","1.9597086208885999",,"both","15-99","2019","Shiny90",
"Prevalence and positivity","yldnew","1.6423432277821999","1.5257037757495","1.769101614258",,"both","15-99","2020","Shiny90",
"Prevalence and positivity","yldnew","1.5302871071228","1.4295425582516","1.6438871773522001",,"both","15-99","2021","Shiny90",
"Prevalence and positivity","yldnew","1.3820486624863","1.2873821809766","1.4904233045783999",,"both","15-99","2022","Shiny90",
"Prevalence and positivity","yldnew","1.3489620406146","1.2242906690475","1.49565492668",,"both","15-99","2023","Shiny90",
"Prevalence and positivity","yldnew","1.3670572721203","1.1969388891219002","1.5557181769939",,"both","15-99","2024","Shiny90",
"Prevalence and positivity","Treatment adjusted Prevalence","5.325320137831075",,,,,,"2015","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","5.27911240961681",,,,,,"2016","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","4.095857353204671",,,,,,"2017","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","3.517198802814136",,,,,,"2018","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","2.442936422784064",,,,,,"2019","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","2.1093567223379197",,,,,,"2020","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","1.6098917473786865",,,,,,"2021","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","1.3309043927087818",,,,,,"2022","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.8587791377891572",,,,,,"2023","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.5223212034306401",,,,,,"2024","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
